sink_id,timestamp,cur_time,throughput
2,1565729101653,1565729102823,9700
2,1565729101880,1565729103324,9600
2,1565729102351,1565729103924,9816
2,1565729102751,1565729104425,11377
2,1565729103240,1565729104926,11896
2,1565729103916,1565729105525,11686
2,1565729104396,1565729106026,12954
2,1565729105036,1565729106527,15908
2,1565729105596,1565729107126,12153
2,1565729106120,1565729107627,14930
2,1565729106853,1565729108128,14111
2,1565729107436,1565729108629,20698
2,1565729108213,1565729109229,11766
2,1565729108680,1565729109730,14610
2,1565729109151,1565729110231,14011
2,1565729109893,1565729110794,12042
2,1565729110360,1565729111331,14711
2,1565729110831,1565729111832,14351
2,1565729111391,1565729112340,14389
2,1565729111916,1565729112841,16007
2,1565729112693,1565729113343,15438
2,1565729113173,1565729113844,12994
2,1565729113813,1565729114444,12566
2,1565729114271,1565729114951,15147
2,1565729115013,1565729115452,17804
2,1565729115516,1565729116051,13455
2,1565729116040,1565729116552,15748
2,1565729116773,1565729117053,13832
2,1565729117356,1565729117653,12733
2,1565729117916,1565729118154,15548
2,1565729118511,1565729118753,14073
2,1565729119071,1565729119282,14650
2,1565729119711,1565729119783,17864
2,1565729120280,1565729120383,12200
2,1565729120831,1565729120884,15189
2,1565729121311,1565729121393,12770
2,1565729121800,1565729121894,13592
2,1565729122396,1565729122440,14871
2,1565729122911,1565729122994,11949
2,1565729123400,1565729123495,12854
2,1565729123996,1565729124095,12750
2,1565729124520,1565729124596,13433
2,1565729124991,1565729125097,12674
2,1565729125400,1565729125598,12135
2,1565729125960,1565729126198,13383
2,1565729126533,1565729126699,13932
2,1565729127151,1565729127299,13700
2,1565729127596,1565729127800,13353
2,1565729127951,1565729128399,5976
2,1565729128373,1565729128900,14491
2,1565729128840,1565729129401,12874
2,1565729129413,1565729130001,10733
2,1565729130031,1565729130502,14930
2,1565729130556,1565729131101,14056
2,1565729130956,1565729131602,11257
2,1565729131480,1565729132103,15009
2,1565729132271,1565729132703,15150
2,1565729132911,1565729133204,15608
2,1565729133551,1565729133705,17345
2,1565729134053,1565729134304,12587
2,1565729134556,1565729134805,14550
2,1565729135231,1565729135405,12600
2,1565729135733,1565729135906,12814
2,1565729136396,1565729136506,13366
2,1565729136956,1565729137007,12395
2,1565729137493,1565729137607,11666
2,1565729138111,1565729138207,13600
2,1565729138613,1565729138708,14311
2,1565729139231,1565729139308,12466
2,1565729139711,1565729139809,12475
2,1565729140293,1565729140409,13316
2,1565729140831,1565729140910,13073
2,1565729141400,1565729141510,12800
2,1565729141916,1565729142011,13173
2,1565729142511,1565729142611,11716
2,1565729143071,1565729143112,12574
2,1565729143631,1565729143711,12237
2,1565729144111,1565729144222,13561
2,1565729144613,1565729144723,11996
2,1565729145160,1565729145224,14750
2,1565729145720,1565729145764,13092
2,1565729146213,1565729146324,12000
2,1565729146751,1565729146825,13772
2,1565729147311,1565729147326,14091
2,1565729147813,1565729147918,11030
2,1565729148351,1565729148426,12440
2,1565729148831,1565729148927,11976
2,1565729149413,1565729149527,12933
2,1565729149960,1565729150028,13493
2,1565729150520,1565729150529,15469
2,1565729151013,1565729151128,11218
2,1565729151560,1565729151629,13133
2,1565729152053,1565729152152,10975
2,1565729152556,1565729152653,13592
2,1565729153151,1565729153253,13600
2,1565729153676,1565729153754,13113
2,1565729154271,1565729154354,10800
2,1565729154773,1565729154855,13512
2,1565729155356,1565729155455,12316
2,1565729155893,1565729155956,14910
2,1565729156453,1565729156556,12083
2,1565729157071,1565729157156,13633
2,1565729157573,1565729157657,12355
2,1565729158156,1565729158158,14491
2,1565729158671,1565729158757,10500
2,1565729159151,1565729159259,12968
2,1565729159640,1565729159760,12355
2,1565729160236,1565729160261,13113
2,1565729160760,1565729160861,11866
2,1565729161333,1565729161362,15908
2,1565729161871,1565729161961,9582
2,1565729162360,1565729162462,12714
2,1565729162920,1565729162963,13572
2,1565729163436,1565729163535,12202
2,1565729163960,1565729164063,12840
2,1565729164453,1565729164564,12894
2,1565729165071,1565729165164,12450
2,1565729165573,1565729165665,14011
2,1565729166191,1565729166265,11750
2,1565729166680,1565729166766,13053
2,1565729167240,1565729167291,12800
2,1565729167733,1565729167792,13173
2,1565729168200,1565729168297,10455
2,1565729168693,1565729168798,13992
2,1565729169311,1565729169398,11600
2,1565729169813,1565729169899,12135
2,1565729170396,1565729170499,12233
2,1565729171000,1565729171099,13050
2,1565729171493,1565729171600,13493
2,1565729172120,1565729172200,12583
2,1565729172600,1565729172701,12235
2,1565729173231,1565729173301,12150
2,1565729173720,1565729173802,10878
2,1565729174293,1565729174402,13033
2,1565729174853,1565729174903,14630
2,1565729175400,1565729175428,13123
2,1565729175893,1565729176003,11426
2,1565729176431,1565729176504,12395
2,1565729176991,1565729177005,14710
2,1565729177516,1565729177589,12208
2,1565729178031,1565729178105,12480
2,1565729178591,1565729178606,13053
2,1565729179093,1565729179205,11836
2,1565729179596,1565729179706,12395
2,1565729180133,1565729180207,14151
2,1565729180716,1565729180807,12866
2,1565729181311,1565729181407,11950
2,1565729181813,1565729181908,13932
2,1565729182396,1565729182409,15409
2,1565729182911,1565729183008,8881
2,1565729183413,1565729183509,11696
2,1565729183973,1565729184010,14051
2,1565729184511,1565729184610,11266
2,1565729185093,1565729185111,15229
2,1565729185631,1565729185671,13589
2,1565729186111,1565729186211,11111
2,1565729186613,1565729186728,12785
2,1565729187231,1565729187328,13266
2,1565729187733,1565729187829,13473
2,1565729188351,1565729188429,13366
2,1565729188840,1565729188930,13712
2,1565729189413,1565729189530,12883
2,1565729190031,1565729190073,12725
2,1565729190511,1565729190631,12473
2,1565729191093,1565729191132,16646
2,1565729191631,1565729191731,10901
2,1565729192156,1565729192232,13812
2,1565729192671,1565729192733,13852
2,1565729193231,1565729193333,11966
2,1565729193800,1565729193834,15309
2,1565729194271,1565729194350,12054
2,1565729194831,1565729194851,14630
